,0
1252,-51.065443057198486
1253,-37.47186106990246
1254,-76.00768705896232
1255,-70.28827041719065
1256,-33.39806938669956
1257,-71.76986436987181
1258,-65.22900629587986
1259,-71.73141057561902
1260,-80.54365662045257
1261,-91.53625672864231
1262,-83.77719607371415
1263,-88.75128936403387
1264,-75.88848863180087
1265,-37.553978054128436
1266,-114.40325142462746
1267,-83.2785698667985
1268,-64.30298577340503
1269,-119.24662098577
1270,-38.259056189724916
1271,-90.3670128291097
1272,-119.05659783847076
1273,-51.99185136747516
1274,-45.71605348051687
1275,-96.04007996218357
1276,-79.31157999731332
1277,-190.20147742560653
1278,-93.7656029357849
1279,-129.9571355278062
1280,-101.50274299890008
1281,-116.46656852430827
1282,-136.7808412375286
1283,-58.01621082298766
1284,-100.9723142754786
1285,-113.75571728288725
1286,-74.55872664947726
1287,-120.29937176691247
1288,-113.30997294205605
1289,-9.42765640209366
1290,-99.86462885106296
1291,-5.646147059040615
1292,-89.09495684210586
1293,-83.11031082483164
1294,-45.03312134372935
1295,-39.62034065667401
1296,-104.71115096718903
1297,-109.43867167117133
1298,-82.3297663918813
1299,-112.08695262044773
1300,-131.3545996912834
1301,-64.32678036081171
1302,-124.7142799290568
1303,-25.186087504339852
1304,-71.22252339141542
1305,-20.043690651260306
1306,-90.00657207314394
1307,-103.11393009996307
1308,-19.466712075403876
1309,-40.19020075430965
1310,-17.639074350208674
1311,-144.27162248847506
1312,-38.48234019266796
1313,-74.65349427506894
1314,-67.3563902071246
1315,-113.79640474509905
1316,-69.1681888338857
1317,-69.23792796904023
1318,-85.00113442598992
1319,-104.93594420076221
1320,-56.63535904109799
1321,-90.4177504951645
1322,-89.35965075890371
1323,-101.19312491071297
1324,-70.9316851712189
1325,-59.38747949087456
1326,-157.38429543201647
1327,-32.11725011720557
1328,-136.6565960922099
1329,-46.75545246197184
1330,-37.922036654608036
1331,-130.1754052943269
1332,-182.33204815065608
1333,-58.32352060483845
1334,-87.15297639185633
1335,-156.13069528016513
1336,-80.0070924025458
1337,-44.573136614456146
1338,-139.61261823470318
1339,-76.61845457557756
1340,-83.27374159642547
1341,-98.81317602053761
1342,-75.87194691845939
1343,-60.680416456492665
1344,-193.14135012096608
1345,-113.76930875696003
1346,-110.79170179818266
1347,-44.40477623109419
1348,-118.75992789559595
1349,-40.34065421188792
1350,-32.09864636814467
1351,-82.67043531099296
1352,-24.52826099087342
1353,-90.04827768821322
1354,-51.676555166770434
1355,-143.6600387285858
1356,-68.41572537134455
1357,-79.10366905599491
1358,-130.4869518316386
1359,-57.9200110173624
1360,59.08006797545741
1361,-48.20345880679619
1362,-77.45586321205155
1363,-89.37153163234528
1364,-86.71080669844919
1365,-6.603309964166527
1366,-98.47152316668723
1367,-41.22359904276108
1368,-54.81134858491613
1369,-59.14820469568454
1370,-34.70516797842393
1371,30.440340324712423
1372,-36.91399748145709
1373,-57.578480641033686
1374,-90.36550102547807
1375,-58.55759701362159
1376,-118.1930460512694
1377,-41.75536453108377
1378,-158.78470743568897
1379,-66.21721450403057
1380,-106.65367928142045
1381,-25.57892336041283
1382,-257.4548769553405
1383,-116.66914762637495
1384,-93.97639231526905
1385,-116.01509811021357
1386,-43.97593100675822
1387,-85.57443823037859
1388,-129.54555170607384
1389,-24.658358951451547
1390,-48.36802222857615
1391,-69.79004371403457
1392,-32.59357235294381
1393,-80.48650276027846
1394,-73.2446094165109
1395,-49.30222572589509
1396,-43.172133853551784
1397,-42.742175548632076
1398,-84.3603206017358
1399,-182.57070200996918
1400,-57.57480087353311
1401,-31.662808555553354
1402,-104.70373259072429
1403,-16.996160484338034
1404,-48.856535929034465
1405,-65.75797353489608
1406,-84.28494401440639
1407,-61.56139746818525
1408,-71.14126609954452
1409,-8.936344304014682
1410,-51.46539612856399
1411,-66.1171513655555
1412,-53.457379587617325
1413,-56.520116537368686
1414,-66.98199415663494
1415,-117.31844463835571
1416,-264.86487896677363
1417,-104.65807275265153
1418,-85.29149403878789
1419,-55.4092971311947
1420,-63.54219820141486
1421,-108.17024072250743
1422,-74.03319572346349
1423,-120.84772181981207
1424,-114.21619982683922
1425,-94.66737327903135
1426,-103.77261659230504
1427,-86.3758681770299
1428,-74.11671146161063
1429,-8.946757089881203
1430,-155.27285300695047
1431,-128.76752534987952
1432,-76.32867862301718
1433,-115.38475687267099
1434,-159.30756305390094
1435,-34.84583755095929
1436,-87.75996466829231
1437,-86.83761930881064
1438,-61.71055246679887
1439,-52.71519794173031
1440,-7.7204358072255275
1441,-99.12663082114456
1442,-77.12509711551209
1443,-91.111080522801
1444,-119.78657965620431
1445,-41.445612308449384
1446,-124.42141325149957
1447,-64.18564480833506
1448,-141.7190885055789
1449,-73.38154729422841
1450,-70.61389660230309
1451,-8.100555470824887
1452,-79.49718997602793
1453,-66.05574169285258
1454,-147.10319466086577
1455,-11.796940808915437
1456,-81.26936562181342
1457,-83.27482098004289
1458,-88.21615028254391
1459,-93.67116672939082
1460,-89.11964329673707
1461,-41.93930302588484
1462,-169.97907495845905
1463,-72.67850459829845
1464,-282.36753807101405
1465,-41.86989807372203
1466,-81.6416849734322
1467,-72.08842482921953
1468,-39.192222307906945
1469,-101.62116293995359
1470,-68.93328741453931
1471,-75.32426656823982
1472,-58.22610794516329
1473,-76.29265849663919
1474,-90.4914773443163
1475,-45.2208180396198
1476,-49.504723215650294
1477,-52.05470145113894
1478,-65.08551196276035
1479,-54.163414844690664
1480,-156.93156909062094
1481,-53.22459203624683
1482,-53.04488044708733
1483,-45.46476415942736
1484,-56.600474597689896
1485,-36.29550463757961
1486,-91.6793917344532
1487,-74.55885172952803
1488,-89.14365438843583
1489,-36.73592572689176
1490,-69.28580495981103
1491,-60.019299243138086
1492,-89.41076119928991
1493,-52.00939451199223
1494,-68.59070567900683
1495,-61.267423041886325
1496,-132.43596092615994
1497,-57.64722562874955
1498,-72.34191264325861
1499,-20.252563257387706
1500,-71.1759125290861
1501,-103.3556900436179
1502,-5.580741822597204
1503,-66.57516597975959
1504,-65.67590201347024
1505,-44.76432111375102
1506,-190.70944528599307
1507,-39.33794641041345
1508,-25.872346989945385
1509,-45.093340874209645
1510,-79.18356676112761
1511,-51.29056421034521
1512,-79.89092853044639
1513,-111.47076807467523
1514,-69.0093325889076
1515,-115.94174661487553
1516,-73.27980470102656
1517,-69.12711660562762
1518,-48.77975177305443
1519,-52.59305267504302
1520,12.2761089282684
1521,-95.8517682379665
1522,-116.10395782711879
1523,-110.48591467875232
1524,-61.48817827979856
1525,-22.82179324190693
1526,-128.65317157893395
1527,-50.568047963465716
1528,-2.3140972906146544
1529,-145.14479795884014
1530,-78.97694057593861
1531,-71.48576471522809
1532,-134.9316021673999
1533,-103.88781340777658
1534,-146.91045503768362
1535,-71.45761339308615
1536,-77.23753154502214
1537,-74.30157286501881
1538,-321.9727591056859
1539,-29.962256050399063
1540,-80.34802759975278
1541,-36.557040409006966
1542,-108.55239910007931
1543,-90.43302705174494
1544,-80.13748349128439
1545,-61.37469048666588
1546,-15.396062038229388
1547,-96.95419304421665
1548,-86.700503184635
1549,-72.1892179117646
1550,-81.96637306997604
1551,-21.469187949029646
1552,-63.30189782790896
1553,-62.184781050941375
1554,-81.5163152847326
1555,-87.36619558178198
1556,24.563662610781208
1557,-46.976277342732914
1558,-48.75536699093679
1559,-76.49031932492554
1560,-106.57443261696625
1561,-77.1516878276601
1562,-33.52685182991334
1563,-97.15983955913754
1564,-134.0015976463576
1565,-71.23362408987532
1566,11.726763857380774
1567,-169.50778768602834
1568,-60.4504433420603
1569,-92.95070896680511
1570,-91.80890266666992
1571,-78.56301920428223
1572,-15.045664471966575
1573,-34.62175780407354
1574,-61.95731941938851
1575,-116.7400310157372
1576,-72.96228839044502
1577,-275.29438964965857
1578,-53.07453581754241
1579,-75.46270679255564
1580,-53.18365603017799
1581,-63.971684211634454
1582,-70.68057953649843
1583,-94.24575997612675
1584,-55.58026606382258
1585,-84.64140760920075
1586,-112.75870897465647
1587,-49.28750198620827
1588,-51.065317861781764
1589,-96.07897068761001
1590,-65.98779075726603
1591,-112.17865076058153
1592,-50.54057684630804
1593,-45.460564615402085
1594,-70.08716201901925
1595,-26.435764105554654
1596,-46.06358377688343
1597,-110.06679916159837
1598,-120.43660381289143
1599,-18.093165395217852
1600,-116.11951111758661
1601,-81.60457270362372
1602,-66.66349020233693
1603,-33.55095946682276
1604,-85.38178683216589
1605,-47.684332016615556
1606,-75.61495123552783
1607,-48.329351070750036
1608,-65.65047644296413
1609,-133.5569347903088
1610,-45.4062858195702
1611,-84.38631328500543
1612,-34.633030207397994
1613,-36.84437412635775
1614,-31.688998984067325
1615,-114.28166810314906
1616,-34.18320397935382
1617,-48.903710278764585
1618,-48.4747239380775
1619,-113.4493947659428
1620,-109.5526152358936
1621,-68.23116582419443
1622,-72.11562878862892
1623,-99.46726191775599
1624,-79.60395939494234
1625,-65.66272789427865
1626,-147.28123319392023
1627,-94.08371685738464
1628,-72.60696204995843
1629,-72.65507522536558
1630,-90.22659209103037
1631,-59.37704621434507
1632,-55.940823150739504
1633,-119.16650404440776
1634,-10.32931066111857
1635,-65.71080992692151
1636,-74.18351331805029
1637,-86.62833560134757
1638,-42.62324202849016
1639,-57.05649330163301
1640,-53.6891634689282
1641,-30.80639501830322
1642,-47.052534488260825
1643,-108.00470042046622
1644,-51.139317156195844
1645,-29.56713096980532
1646,-71.30113935371632
1647,-26.00462588774431
1648,-79.65621347907322
1649,-110.56048547988152
1650,-48.37411813446917
1651,-0.8372817415569642
1652,-68.36183313715037
1653,-35.028412487146326
1654,-71.46663690779647
1655,-95.92686692109791
1656,-28.99595732833508
1657,-57.66827377826128
1658,-22.15190649133396
1659,-87.50856851478659
1660,-134.00858734556255
1661,-34.021821874204704
1662,-65.78407150951173
1663,-223.10572807144177
1664,-81.99545242776641
1665,-103.02358560789814
1666,-58.111582265644984
1667,-65.68583852029894
1668,-49.750083009168094
1669,-68.85304948340826
1670,-91.97349661678628
1671,-69.7746061418884
1672,-90.43494493252621
1673,-119.5973078308509
1674,-88.15000110814566
1675,-91.38987341804302
1676,-138.79646654598997
1677,-37.868716717182195
1678,-15.761473104240437
1679,-59.65538095440566
1680,-85.12718498779147
1681,-37.27519113923421
1682,-57.36377782343067
1683,-39.53412879017391
1684,-57.494483727237764
1685,-42.108423545960534
1686,-70.89904483867824
1687,-21.182198876174695
1688,-4.743922998331456
1689,-42.61483008666758
1690,-48.42946318321411
1691,-63.580532053546634
1692,-68.52295627881077
1693,-103.33618921266174
1694,-69.89065492258531
1695,-50.50238641913289
1696,-17.158020342467438
1697,-49.12739147696128
1698,-95.08499759858071
1699,-61.932774840517766
1700,-63.467651169648164
1701,-77.0132891448073
1702,-137.00235510150856
1703,-101.21606046186245
1704,-82.38485938019312
1705,-85.26697157865058
1706,-89.8638488713519
1707,-15.106787940706099
1708,13.526235236768755
1709,-47.64577046756134
1710,-22.753188859330848
1711,-125.63663284059182
1712,-76.14462065100827
1713,-44.56301327541412
1714,-63.3084929080009
1715,-27.95204601624171
1716,-41.78292840625187
1717,-78.55290639883003
1718,-162.10714892896112
1719,-22.514635400676624
1720,-71.16414225714254
1721,-84.66443616487186
1722,-24.069669560890787
1723,-81.71451467888073
1724,-33.723359378725235
1725,-41.866021694043596
1726,-39.204811954797165
1727,-85.90927330074065
1728,-109.32295047082103
1729,-34.84449739740283
1730,-24.049393946049733
1731,-85.90809408417499
1732,-71.6555334245469
1733,-43.72378403130742
1734,-46.41997983732375
1735,-138.9726051336403
1736,-135.94106526344095
1737,-84.51393230196268
1738,-59.23208472883326
1739,-82.9556124670573
1740,-51.900071780244886
1741,-27.989034704540003
1742,-89.2758851298188
1743,-79.10082498300149
1744,-174.13150021951128
1745,-75.10288925790343
1746,-119.20309675639186
1747,-80.89349523499628
1748,-54.74442584485162
1749,-130.96949850578883
1750,-58.465217149028334
1751,-46.64364192733567
1752,-29.335698769491998
1753,-49.06544840232958
1754,-80.82044495458433
1755,-16.21795651944028
1756,-167.89803947525021
1757,-50.900746063269764
1758,3.7209133892305317
1759,-153.72675526038836
1760,-110.00488497593663
1761,-75.0631969950386
1762,-88.67529370175939
1763,-32.26818570900892
1764,-86.80450147914298
1765,-130.5555238899048
1766,-53.16143972388809
1767,-65.29574628206684
1768,-82.05064606860016
1769,-55.94841467418923
1770,-73.25611593849288
1771,-74.36297286940757
1772,-64.2734622032319
1773,-41.73520064739725
1774,-85.46868177167877
1775,-37.093708357451916
1776,-67.48996139020619
1777,-40.12810712776931
1778,-58.31877152775351
1779,-163.93544806911524
1780,-45.283774636291014
1781,-95.82092118057442
1782,-71.37118687737049
1783,-42.65865915132575
1784,-36.50615582856
1785,-87.26771431290123
1786,-53.421501093583686
1787,-41.847197050411125
1788,-63.74028190214736
1789,-64.44137325101319
1790,-75.83490675158583
1791,24.462145365725092
1792,-58.31101380368998
1793,-33.76767712576502
1794,-42.60578311568488
1795,-5.910905705186764
1796,-87.45027541788119
1797,-226.3836684498003
1798,-83.40952656725108
1799,-109.51242728719336
1800,-59.613188456185654
1801,-21.245397818557763
1802,-32.5868155719518
1803,1.6251750799674056
1804,-84.69730703317536
1805,-110.50647574574894
1806,-37.223044729747734
1807,-29.17105623479874
1808,-66.82363083402379
1809,-85.91430976818177
1810,-65.87937593786098
1811,-81.21066829124217
1812,-79.88606723128431
1813,-101.68640289096805
1814,-53.85855490494709
1815,-59.983244346016576
1816,-50.55374782259755
1817,-43.229181224162815
1818,-42.96255816271456
1819,-47.679119707712076
1820,-63.78046055761281
1821,-70.9627564216301
1822,-15.214816450613782
1823,-80.69572651804906
1824,-120.38054643805175
1825,-67.83836200208853
1826,-57.94593344909895
1827,-32.571034986978574
1828,-106.58464496851002
1829,-90.36765379352786
1830,-76.106087383963
1831,-10.923166233061664
1832,-105.3526613527578
1833,-55.187657133195785
1834,-72.04106365238304
1835,-248.02603721273226
1836,-76.88317597317052
1837,-60.903535458166196
1838,-0.6579700867138172
1839,-80.69452868268712
1840,-71.72506783211645
1841,-100.98486727194401
1842,-51.78924457809984
1843,-32.74034523251834
1844,-55.36722291435138
1845,-80.79408402467283
1846,-49.474095510447526
1847,-2.1705320075931382
1848,-476.0756126766612
1849,-55.09289497988604
1850,-82.45930228366645
1851,-43.664783826524825
1852,-82.88969732723857
1853,-110.88038662953883
1854,-35.58230521994325
1855,-57.44560181674717
1856,-46.31558408754377
1857,-62.778433541758076
1858,-71.4208887284321
1859,-67.41099664746994
1860,-45.05539266346918
1861,-19.543493477903056
1862,-48.478812573258054
1863,-85.85650298704827
1864,-105.02034094249713
1865,-26.62616892152731
1866,-1.79849565488027
1867,-46.35683828681107
1868,-56.98920047173462
1869,-88.3352763614073
1870,-120.24981893704037
1871,-28.647718156780513
1872,-70.12142085837618
1873,-110.76004947821536
1874,1.7814672213896756
1875,0.9838749604532921
1876,-33.25602222130041
1877,-72.70606690081944
1878,-72.63992170271456
1879,-42.0658140967379
1880,-89.83146466329266
1881,-186.43993472453275
1882,-240.76845178884253
1883,-97.90210342113765
1884,-49.80352921992193
1885,-46.721204661616525
1886,-50.87513544550595
1887,-37.57507411826698
1888,-71.11666054164095
1889,-17.99502345364678
1890,-73.94273631199317
1891,-43.370197068520056
1892,-46.83494373473656
1893,-31.39903881916304
1894,-84.83706146372035
1895,-47.86758005725936
1896,-73.784310644536
1897,-130.986948567566
1898,-82.97879270415464
1899,-53.61756863790678
1900,-41.73932983122329
1901,-116.47793574804399
1902,-58.8592934345399
1903,-101.6542971400977
1904,-29.8097306798541
1905,-86.5007029107121
1906,-68.87886579489032
1907,-36.47112183989092
1908,-46.724460559227595
1909,-50.6574249741861
1910,-44.3610179912371
1911,-74.38248381134777
1912,10.259429227335573
1913,-128.92517135623308
1914,-201.0495290710632
1915,-44.1864437412283
1916,-47.32748150731453
1917,-2.6638261853536136
1918,-46.993043492526354
1919,-86.33352609688801
1920,-44.39730635848646
1921,-53.459931329969336
1922,-17.467630304635804
1923,-47.5222090275885
1924,-55.84504690655187
1925,-74.6590299771695
1926,-69.22821970885684
1927,-61.114100875133055
1928,-57.75274086327883
1929,-78.13734779105135
1930,-80.33132578957525
1931,-28.954129170963782
1932,-96.15342122565096
1933,24.609140706328645
1934,-86.10043927581874
1935,-95.92236636445219
1936,-61.796337989536354
1937,-72.89340544111934
1938,-67.95643442326572
1939,-90.37643247705651
1940,-28.510186352662515
1941,-75.3772167552033
1942,-20.315477488965612
1943,-50.55576075779939
1944,-34.053091489672425
1945,-48.30133201144244
1946,0.28294364355204493
1947,-42.63761771099044
1948,-83.19563144562537
1949,-2.8853839048979495
1950,-38.95696278909088
1951,-41.25746007929969
1952,-71.74924797226738
1953,-18.30531658319292
1954,-54.38658913138791
1955,-19.963303549391554
1956,0.4690517764147586
1957,-49.158778685198726
1958,-71.08274490408775
1959,-81.18250575180149
1960,-6.643813713498531
1961,-50.11830927182358
1962,-39.191789011812006
1963,-112.22501971869646
1964,-43.222531078120134
1965,-4.507599622312341
1966,-51.7919175582357
1967,-64.90039776350369
1968,-53.670425066237456
1969,-214.04363130645618
1970,-44.15969025878421
1971,-107.22147736371727
1972,-53.677662424779896
1973,-88.76404097426818
1974,-80.799393963244
1975,-45.60630558371861
1976,-78.68033402801979
1977,9.221897876772502
1978,4.090024340911441
1979,-62.33604490226859
1980,-62.349472132422896
1981,-66.53955279218893
1982,-25.11192868944586
1983,-60.79083234076791
1984,-48.322086556745575
1985,-62.14219245110306
1986,-58.01887010879865
1987,-117.32471299954136
1988,-31.37860095706273
1989,-77.51450458873877
1990,-37.46498883307237
1991,-76.89496224651447
1992,6.074345449036514
1993,-77.06133567982619
1994,-78.96050397671574
1995,-78.41869209729177
1996,-41.53330597888339
1997,-6.821460959713207
1998,-36.025523969293886
1999,3.3135523928183233
2000,-69.97637566895955
2001,-12.83276195837918
2002,-29.23632583819945
2003,-90.11708386701434
2004,-4.836998578288345
2005,-49.20404800463514
2006,-50.378514151923056
2007,-180.97862631125102
2008,-131.25118886805487
2009,-22.593388088809945
2010,-61.80648328763418
2011,-50.04809076703488
2012,2.2497656082471025
2013,-17.57487047788665
2014,-34.00147390022751
2015,-200.5631008043515
2016,-70.55261459293489
2017,-29.73605800331852
2018,-62.17751352879766
2019,-12.541161488644263
2020,-40.82173337989849
2021,-59.16297302711699
2022,-61.7170050978318
2023,-20.597525893266692
2024,-40.797225506706184
2025,-145.2950427616198
2026,-26.65346736227056
2027,-53.04570048289875
2028,-34.54328982861925
2029,-30.47325227549925
2030,-20.226092464971373
2031,-104.2819166528807
2032,-87.21007480842799
2033,-41.01879392433575
2034,-30.128444659060563
2035,22.44302231744092
2036,-4.937823217621158
2037,-38.449884169517034
2038,-15.156563921905416
2039,-91.29613917862751
2040,-65.8057404577029
2041,-49.501328558110416
2042,1.7269354164145057
2043,-37.547707215128526
2044,-57.399327714734454
2045,-58.57551778784937
2046,-22.182541709223003
2047,-39.04697342268642
2048,-49.0773856215428
2049,-48.06840418654171
2050,-59.4409666066379
2051,-70.52940882532712
2052,-55.625105392150815
2053,-46.666446748155046
2054,-27.212432832450432
2055,-141.32201172069205
2056,-32.75227729873467
2057,-105.72593843092253
2058,-29.322502859959016
2059,-51.780022231006306
2060,-41.844749245003015
2061,10.465866716965152
2062,-62.831789635761766
2063,-24.29318297691617
2064,-61.13787031007087
2065,-80.67612859102199
2066,-1.9978696625447014
2067,-57.21031294692146
2068,-56.84792320988298
2069,-42.00518477731785
2070,-11.620527329551692
2071,-67.91322268323744
2072,-69.23572323923224
2073,-59.23306778555052
2074,-50.9279177670452
2075,-43.686858408686646
2076,-87.49143070729056
2077,27.53767933403776
2078,43.75573232747968
2079,-70.6968894248629
2080,-48.4051260750131
2081,-41.20144246110401
2082,-49.28899398510772
2083,-37.79118606265233
2084,-2.8244489616181454
2085,-20.33382400337301
2086,-114.61174934596585
2087,-33.297758104185235
2088,8.26961746591195
2089,9.952821691467463
2090,-47.25168906983729
2091,-54.679976870417434
2092,-82.00980701319725
2093,-38.342684698288025
2094,-77.48765104535575
2095,-70.36289896198633
2096,-59.805210155517656
2097,-62.73572276738979
2098,-111.71592139922339
2099,-39.802477460185266
2100,-72.46525155706861
2101,-52.510151957227876
2102,-76.97071596431313
2103,-52.31195177800923
2104,-134.69889850018447
2105,-55.373969202705176
2106,-237.21054490155072
2107,-44.38404255577402
2108,-31.501095217459593
2109,-29.153792267807844
2110,-41.46617438958384
2111,-58.834040449130356
2112,-43.69132405459585
2113,-47.73735877482501
2114,-35.7188623303491
2115,-44.08951241035963
2116,-13.176589361905897
2117,-54.43882839864011
2118,-19.42851596149002
2119,-95.66002168493394
2120,-26.011589498723936
2121,-20.43486186112368
2122,-73.03114507577742
2123,-79.43652194026286
2124,-88.711748154218
2125,-98.11545108928385
2126,-4.691572606398708
2127,-31.891392226292197
2128,-79.42607319909087
2129,-87.13220392060286
2130,-82.4971828478349
2131,-63.02467440631658
2132,-57.16183045442479
2133,-54.631435987062844
2134,-69.5256805503578
2135,-55.96157771351472
2136,-43.764724383655675
2137,-28.246738470345647
2138,-96.72122206389369
2139,-62.26956216354631
2140,-40.985487641316624
2141,-20.41907668085682
2142,-22.522150312824422
2143,-32.58644624250054
2144,-97.02557452034824
2145,28.397924193946693
2146,-38.84389331626281
2147,-81.3828303661015
2148,-51.791472805336234
2149,-42.58475266483735
2150,13.196029913824063
2151,-21.79651009496928
2152,-51.37327396290668
2153,-45.58160171769616
2154,-49.09218179026125
2155,3.215914903710157
2156,-57.31908507525162
2157,1.7377360388114482
2158,-37.20969646740451
2159,-67.89677463014597
2160,-39.57870940560275
2161,-61.883348249841774
2162,-12.657388525880393
2163,-32.68642881203047
2164,-30.01545372581424
2165,-3.2415719195438015
2166,23.21260611458304
2167,-46.97104092193658
2168,-15.12744843189914
2169,-77.87818973434995
2170,-61.59806042622964
2171,37.684653778189784
2172,-42.311555477444344
2173,-32.312866566986855
2174,-12.394324191606302
2175,-87.69510312024991
2176,41.603876029725086
2177,-91.14610097418544
2178,-27.767442878774574
2179,-9.333649573437924
2180,-51.82499181466582
2181,-253.48318685003727
2182,-98.1351257843406
2183,-33.22174735128016
2184,-21.025002575146246
2185,-61.68468540583112
2186,-34.80080454712957
2187,14.460956137513293
2188,-54.232789039380435
2189,26.624531306233237
2190,-35.664517593951444
2191,-51.57049832076636
2192,-16.652008457810837
2193,-84.2820644289412
2194,-38.50632768093962
2195,-70.20279072011687
2196,-23.57811972380273
2197,-42.624959836497155
2198,-97.98928960727035
2199,-56.18068141529603
2200,-59.47986045080863
2201,-4.473512413070424
2202,-68.82186574714613
2203,-64.45002500390568
2204,-27.112495490157627
2205,-51.99369151444088
2206,-21.084394982903845
2207,-37.94350729780663
2208,40.70902141393245
2209,-3.3688791387154566
2210,-44.23264290869376
2211,-58.986445301915474
2212,-80.31926867102413
2213,-47.9303992421825
2214,-136.07398946282586
2215,-9.6174937980593
2216,0.3065037670620683
2217,-5.261476386224103
2218,-74.17097218857721
2219,-56.272249375673354
2220,-47.957370643551045
2221,-30.48586132606279
2222,-34.77324721003805
2223,-42.54019266333226
2224,-45.182451282081416
2225,-27.908725285666975
2226,1.9780238243062769
2227,-28.542695544024085
2228,-154.9409143723267
2229,-27.804180050916443
2230,-71.42264016958309
2231,-35.57930966762231
2232,-82.0555589792611
2233,-7.791302187483424
2234,-20.174288760451574
2235,-31.614215031432707
2236,-24.88679460398052
2237,-64.86707004606824
2238,-5.009587392609902
2239,-47.42826184329216
2240,-31.906461998198296
2241,12.649173579434702
2242,-34.12170092101914
2243,7.6086332032177495
2244,-74.00462362105854
2245,-37.39211493988046
2246,-66.09978227999636
2247,-62.66077467825445
2248,-90.57946187058305
2249,-54.36534723111686
2250,-74.63252735836276
2251,-2.9789792860605644
2252,-39.71631297891095
2253,3.669132259572393
2254,20.186579351148765
2255,18.263762011004843
2256,-46.95999958066023
2257,-79.8208888675144
2258,-38.95005267723623
2259,-70.80966712028261
2260,-37.946610300970626
2261,-26.442028460787142
2262,-71.23340464430132
2263,40.23183168898021
2264,-61.86581475096054
2265,-23.63744576412647
2266,42.62150585991512
2267,15.45929092185581
2268,-18.98639436512586
2269,-70.27563088084013
2270,-22.33997590601669
2271,-38.811845838669726
2272,-7.556439938841351
2273,-86.19206613591886
2274,-88.84656559673026
2275,-73.9270161033876
2276,-48.15494649303571
2277,-76.20086592166913
2278,-42.48116008915402
2279,-18.811190646082153
2280,-26.73728208084978
2281,-60.13160186418102
2282,-49.886769023448835
2283,-75.06511325415212
2284,-67.69698051438513
2285,-63.62049091231463
2286,-49.306509187116575
2287,-54.73838382222528
2288,-27.314208251324303
2289,-26.465485587293585
2290,9.942257272153512
2291,-27.531710019409076
2292,-49.20773206050193
2293,-4.400134057415386
2294,-67.4568964906887
2295,-41.5979842500237
2296,-57.67833935649455
2297,-50.403987231434186
2298,-3.6195061021887938
2299,-57.550018102632
2300,-6.1151662153322945
2301,-60.94281114136791
2302,-30.906668986462435
2303,-89.15083219268281
2304,-38.61470934820824
2305,-108.05623922693438
2306,-12.239220187573608
2307,-34.97879290894382
2308,-76.21484073277972
2309,-199.37061831942583
2310,-9.220401496615338
2311,-42.915132922395635
2312,-25.160529567814606
2313,-16.69327637131329
2314,-60.94310294303956
2315,-46.38047690774701
2316,-51.75476293058014
2317,-43.09301174596182
2318,-48.631980776258075
2319,-0.6489156948854031
2320,-20.367793498037983
2321,-78.98255331012545
2322,-65.80844121305492
2323,-63.50355447949286
2324,-31.82740454019428
2325,11.684374994381713
2326,-101.50475594436939
2327,-68.71517578371233
2328,-61.00513694884374
2329,-35.434339580892484
2330,3.579101488120031
2331,-38.007040911957176
2332,-17.168455641404847
2333,-110.54162798007698
2334,-38.317169137069776
2335,-45.24383288501237
2336,-36.13295549055131
2337,-57.928784035436124
2338,-48.26792750294506
2339,-27.889139726902158
2340,6.0482598572014865
2341,-126.53466592315112
2342,-31.61176478826296
2343,-47.15242820584965
2344,-66.97320206130456
2345,-219.345093503182
2346,-23.590310794593933
2347,-35.47309980463868
2348,20.746142387048238
2349,-27.219235702789405
2350,-20.21180380931007
2351,-49.45485784499999
2352,-41.68181580931427
2353,-66.35109118939053
2354,-61.52162106518358
2355,-55.006941950425144
2356,-48.22985149740771
2357,-30.590405915753223
2358,13.427882456339859
2359,-38.46992125080985
2360,-6.9772859035723656
2361,-13.02129956679424
2362,-57.557464681001875
2363,-32.34291489450838
2364,-31.279560444897697
2365,-78.1213304477931
2366,-30.349456411764862
2367,-39.270670276138446
2368,-70.98704604929785
2369,-50.00009175802141
2370,-44.196537050981576
2371,-14.403191195210667
2372,-18.816675022379258
2373,-3.4258828794903877
2374,-39.730272452689114
2375,-35.52882619455977
2376,-104.66048238565409
2377,-88.7765317570682
2378,-68.19265332970319
2379,-6082.829291349206
2380,-28.69788768917506
2381,-78.81571960247439
2382,-13.532192412878018
2383,-114.36970938901302
2384,14.535668378235144
2385,-17.881484848618612
2386,-11.55378218282101
2387,8.145192292171174
2388,-41.188969951464784
2389,-70.0867029509565
2390,40.341561301044294
2391,-50.09146286625416
2392,-31.669048535767203
2393,-33.90056148661718
2394,-20.276176387389924
2395,28.17934495780966
2396,-192.47869300735994
2397,-20.324137717023405
2398,-22.97303736206547
2399,1.4388238510399418
2400,-1.0598694407729141
2401,-33.78289263218389
2402,-24.713872213608468
2403,4.438392192939233
2404,-43.49026717171546
2405,-3713.2760906019935
2406,-266.4048186190681
2407,-425.80558584105995
2408,-174.84284927098162
2409,-35.55078612321239
2410,-362.52163467388567
2411,-87.88262455887536
2412,-71.65934092986221
2413,-40.0108205048779
2414,-44.00024149585534
2415,-28.229765324963893
2416,-42.31982284071263
2417,-144.83243659506243
2418,-22.89546400566003
2419,-18.263601063505675
2420,-83.26089441484585
